product_name,sales
"Enermax Keyboard, Bluetooth",334.0
"Office Star Executive Leather Armchair, Adjustable",930.0
"Samsung Smart Phone, with Caller ID",636.0
"SAFCO Rocking Chair, Black",397.0
"Sharp Copy Machine, High-Speed",407.0
"Fellowes Lockers, Blue",829.0
"SanDisk Router, USB",513.0
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,763.0
"Cisco Smart Phone, Full Size",870.0
DMI Arturo Collection Mission-style Design Wood Chair,362.0
"Hon Rocking Chair, Adjustable",719.0
"Rogers File Cart, Blue",844.0
"Eldon File Cart, Blue",343.0
"KitchenAid Microwave, White",308.0
"Samsung Audio Dock, Full Size",336.0
"StarTech Inkjet, Wireless",302.0
"Samsung Smart Phone, VoIP",848.0
"Sauder 3-Shelf Cabinet, Metal",665.0
"Panasonic Inkjet, Red",928.0
"Rogers Lockers, Single Width",635.0
"Apple Headset, Full Size",447.0
Kensington 4 Outlet MasterPiece Compact Power Control Center,407.0
"HP Wireless Fax, High-Speed",358.0
"Chromcraft Conference Table, Rectangular",928.0
"Novimex Swivel Stool, Red",822.0
"Harbour Creations Chairmat, Red",576.0
"Chromcraft Conference Table, Rectangular",464.0
"Office Star Steel Folding Chair, Black",312.0
"Hon Steel Folding Chair, Adjustable",441.0
"Brother Copy Machine, High-Speed",472.0
Bevis Round Conference Table Top & Single Column Base,512.0
"Bush Floating Shelf Set, Mobile",695.0
"Sharp Personal Copier, Laser",960.0
"Smead File Cart, Single Width",387.0
"SAFCO Steel Folding Chair, Set of Two",352.0
3.6 Cubic Foot Counter Height Office Refrigerator,943.0
"Motorola Smart Phone, Full Size",859.0
"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.0
Logitech Wireless Gaming Headset G930,896.0
"Sharp Fax Machine, Color",594.0
"Lesro Round Table, Fully Assembled",390.0
"Apple Signal Booster, Full Size",552.0
"Ikea Floating Shelf Set, Pine",618.0
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",783.0
SAFCO Folding Chair Trolley,513.0
"Brother Fax Machine, Laser",637.0
Avaya 5420 Digital phone,324.0
"HP Ink, Color",651.0
"Belkin Memory Card, USB",633.0
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",530.0
"Harbour Creations Chairmat, Red",576.0
Plantronics 81402,396.0
"StarTech Card Printer, Durable",417.0
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,370.0
Bretford Rectangular Conference Table Tops,301.0
"Sharp Copy Machine, Laser",795.0
GBC DocuBind TL300 Electric Binding System,538.0
"Hamilton Beach Stove, Black",722.0
"Enermax Memory Card, USB",802.0
"Tenex Lockers, Blue",408.0
"Sharp Fax and Copier, Digital",448.0
"Bush 3-Shelf Cabinet, Pine",463.0
"Dania Stackable Bookrack, Pine",410.0
"Bevis Coffee Table, Fully Assembled",623.0
"Rubbermaid Frame, Duo Pack",660.0
"SAFCO Chairmat, Set of Two",310.0
"Sauder Classic Bookcase, Metal",871.0
"Novimex Swivel Stool, Black",518.0
"Bush 3-Shelf Cabinet, Mobile",350.0
"Nokia Audio Dock, Full Size",840.0
"SAFCO Chairmat, Adjustable",505.0
"Hon Swivel Stool, Set of Two",465.0
"Dania Corner Shelving, Pine",333.0
"Hewlett Wireless Fax, Digital",646.0
"Brother Copy Machine, High-Speed",698.0
"Nokia Speaker Phone, Full Size",581.0
"KitchenAid Microwave, White",555.0
"Bevis Conference Table, Fully Assembled",925.0
"Epson Printer, Red",390.0
"Cardinal Binding Machine, Recycled",434.0
Global Ergonomic Managers Chair,724.0
"Sharp Fax Machine, High-Speed",587.0
"Global Wood Trimmed Manager's Task Chair, Khaki",318.0
"Tenex Shelving, Single Width",328.0
"StarTech Card Printer, Wireless",327.0
Lexmark 20R1285 X6650 Wireless All-in-One Printer,480.0
"Hon Executive Leather Armchair, Red",413.0
"Canon Personal Copier, Laser",856.0
"HP Copy Machine, High-Speed",973.0
"Memorex Memory Card, Programmable",415.0
"Hon Executive Leather Armchair, Red",919.0
"Tenex Lockers, Wire Frame",549.0
"Samsung Audio Dock, with Caller ID",709.0
"Brother Copy Machine, Laser",697.0
"Sauder Classic Bookcase, Mobile",439.0
"HP Personal Copier, Digital",372.0
"Fellowes Shelving, Blue",312.0
"Panasonic Inkjet, White",776.0
"Ikea Classic Bookcase, Traditional",412.0
"Tenex Lockers, Industrial",553.0
AT&T CL83451 4-Handset Telephone,412.0
"Deflect-O Clock, Duo Pack",317.0
"SAFCO Swivel Stool, Set of Two",681.0
"SAFCO Executive Leather Armchair, Black",734.0
"Apple Signal Booster, Cordless",502.0
"Sauder Floating Shelf Set, Mobile",394.0
"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",409.0
"Boston Sketch Pad, Fluorescent",349.0
Polycom VoiceStation 500 Conference phone,472.0
"HP Personal Copier, Digital",744.0
"BIC Canvas, Fluorescent",440.0
"Smead Lockers, Industrial",928.0
"Apple Audio Dock, with Caller ID",334.0
"Fellowes File Cart, Single Width",687.0
"Hoover Microwave, Red",833.0
"Panasonic Card Printer, Red",513.0
"Panasonic Card Printer, White",689.0
"Dania 3-Shelf Cabinet, Metal",845.0
"Hon Executive Leather Armchair, Adjustable",671.0
"Bush Classic Bookcase, Mobile",785.0
GE 30524EE4,392.0
"Safco Stackable Bookrack, Pine",601.0
"Deflect-O Frame, Durable",749.0
"Chromcraft Round Table, with Bottom Storage",981.0
"Dania Library with Doors, Pine",776.0
Ibico EB-19 Dual Function Manual Binding System,692.0
"Bush Classic Bookcase, Metal",742.0
"Canon Fax and Copier, Digital",487.0
"Rogers File Cart, Blue",563.0
"SAFCO Executive Leather Armchair, Adjustable",928.0
"Rogers Trays, Wire Frame",425.0
"Sharp Wireless Fax, High-Speed",471.0
"Harbour Creations Swivel Stool, Black",569.0
"Safco Floating Shelf Set, Metal",365.0
"Bush Library with Doors, Traditional",364.0
"Motorola Signal Booster, with Caller ID",365.0
"Eldon Frame, Erganomic",620.0
"Sharp Wireless Fax, High-Speed",637.0
GuestStacker Chair with Chrome Finish Legs,595.0
"Eldon Door Stop, Erganomic",439.0
"Novimex Chairmat, Set of Two",352.0
"Dania Library with Doors, Traditional",362.0
"Motorola Speaker Phone, Full Size",557.0
"Hamilton Beach Refrigerator, Silver",668.0
"Hamilton Beach Refrigerator, Black",400.0
"Harbour Creations Executive Leather Armchair, Black",568.0
"Novimex Executive Leather Armchair, Black",550.0
"Cisco Signal Booster, Full Size",306.0
GuestStacker Chair with Chrome Finish Legs,520.0
"Smead Lockers, Industrial",597.0
Imation Bio 2GB USB Flash Drive Imation Corp,656.0
"Hon Executive Leather Armchair, Adjustable",735.0
"SAFCO Swivel Stool, Red",784.0
Wilson Electronics DB Pro Signal Booster,859.0
"Sharp Copy Machine, Color",474.0
"Brother Fax Machine, Laser",956.0
"Nokia Audio Dock, Cordless",339.0
"Eldon Lockers, Industrial",893.0
"BIC Canvas, Fluorescent",769.0
Vtech CS6719,384.0
Panasonic KX-TG9471B,392.0
"Global Airflow Leather Mesh Back Chair, Black",604.0
"Sharp Wireless Fax, Color",713.0
"Brother Fax Machine, Digital",636.0
Socket Bluetooth Cordless Hand Scanner (CHS),506.0
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,438.0
"Smead File Cart, Industrial",642.0
"Canon Personal Copier, Digital",427.0
"Office Star Executive Leather Armchair, Black",312.0
"Rogers File Cart, Industrial",566.0
"Bush Corner Shelving, Pine",877.0
"SanDisk Router, USB",770.0
"Hon Rocking Chair, Set of Two",957.0
"Breville Microwave, Red",603.0
"Hon Rocking Chair, Red",588.0
"Hon Rocking Chair, Set of Two",531.0
"Office Star Swivel Stool, Red",522.0
"Kleencut Shears, Steel",540.0
"Smead File Cart, Single Width",321.0
"Ikea Classic Bookcase, Metal",382.0
"Bush Classic Bookcase, Metal",659.0
"Tenex File Cart, Industrial",358.0
Global Ergonomic Managers Chair,489.0
"SanDisk Memory Card, Programmable",308.0
"Hoover Microwave, White",767.0
"Sharp Fax and Copier, High-Speed",584.0
Fellowes PB300 Plastic Comb Binding Machine,931.0
"Dania Classic Bookcase, Mobile",827.0
"Sauder Stackable Bookrack, Traditional",390.0
"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",419.0
"Hewlett Wireless Fax, Laser",506.0
"Stanley Canvas, Blue",693.0
"Ikea 3-Shelf Cabinet, Mobile",870.0
"Jiffy Interoffice Envelope, Set of 50",325.0
"Sharp Fax Machine, Color",593.0
"Epson Phone, White",318.0
"Okidata Inkjet, Wireless",848.0
"Sharp Fax Machine, High-Speed",882.0
"Hon Executive Leather Armchair, Adjustable",735.0
"Eldon Trays, Wire Frame",339.0
"Smead File Cart, Industrial",385.0
"Bush Classic Bookcase, Mobile",332.0
"Brother Wireless Fax, Color",506.0
"HP Wireless Fax, Laser",720.0
"Bevis Conference Table, with Bottom Storage",924.0
"Nokia Audio Dock, with Caller ID",333.0
"Samsung Office Telephone, Cordless",476.0
"Acco Binding Machine, Clear",303.0
"Okidata Card Printer, Durable",396.0
"Dania Classic Bookcase, Pine",495.0
"Hewlett Fax Machine, Color",321.0
Riverside Furniture Stanwyck Manor Table Series,344.0
"Office Star Executive Leather Armchair, Red",501.0
"Cisco Speaker Phone, VoIP",554.0
"Advantus Photo Frame, Durable",385.0
"Epson Inkjet, Wireless",308.0
"Brother Personal Copier, High-Speed",375.0
"Sauder Library with Doors, Metal",387.0
Wasp CCD Handheld Bar Code Reader,337.0
"Sauder Floating Shelf Set, Mobile",473.0
"Brother Fax Machine, Color",320.0
"BIC Canvas, Blue",376.0
"Xerox Cards & Envelopes, 8.5 x 11",393.0
"Nokia Signal Booster, with Caller ID",340.0
"Hewlett Copy Machine, Laser",350.0
"SAFCO Swivel Stool, Set of Two",511.0
"Sauder Library with Doors, Mobile",390.0
"Ikea Floating Shelf Set, Traditional",475.0
"Brother Fax and Copier, Laser",574.0
"Deflect-O Frame, Duo Pack",881.0
"Lesro Training Table, with Bottom Storage",855.0
"Cisco Signal Booster, VoIP",405.0
"Belkin Numeric Keypad, USB",333.0
"Brother Personal Copier, High-Speed",762.0
Hon Every-Day Series Multi-Task Chairs,451.0
"Avery 3-Hole Punch, Clear",301.0
"Ikea Classic Bookcase, Traditional",412.0
"Enermax Memory Card, Programmable",541.0
"Logitech Memory Card, Bluetooth",310.0
"StarTech Printer, Durable",342.0
"Rogers Shelving, Blue",435.0
"Samsung Speaker Phone, Full Size",747.0
"Dania Library with Doors, Traditional",483.0
"Nokia Speaker Phone, with Caller ID",985.0
"SAFCO Swivel Stool, Red",358.0
"Office Star Swivel Stool, Adjustable",706.0
"Bush Classic Bookcase, Mobile",415.0
"Brother Fax and Copier, Color",772.0
"Okidata Phone, White",495.0
"Motorola Audio Dock, Cordless",352.0
"Safco Library with Doors, Pine",313.0
"Rogers Shelving, Wire Frame",441.0
Ricoh - Ink Collector Unit for GX3000 Series Printers,369.0
"Ikea Library with Doors, Traditional",727.0
"SAFCO Rocking Chair, Set of Two",823.0
"Epson Receipt Printer, Wireless",585.0
"Bevis Computer Table, Adjustable Height",525.0
Logitech G19 Programmable Gaming Keyboard,372.0
"Hon Swivel Stool, Adjustable",332.0
"Cuisinart Refrigerator, Red",496.0
"Epson Receipt Printer, Wireless",527.0
"Samsung Office Telephone, Cordless",368.0
"Sharp Wireless Fax, Color",715.0
"Nokia Signal Booster, with Caller ID",956.0
"Panasonic Printer, Wireless",799.0
"Brother Ink, Digital",793.0
"Harbour Creations Steel Folding Chair, Adjustable",803.0
"Tenex Lockers, Single Width",408.0
"Office Star Steel Folding Chair, Adjustable",424.0
"Cisco Office Telephone, Cordless",333.0
"Belkin Keyboard, Programmable",410.0
"Lesro Wood Table, Fully Assembled",375.0
"Enermax Flash Drive, Programmable",344.0
Global Deluxe High-Back Office Chair in Storm,435.0
"Apple Signal Booster, Cordless",474.0
"Brother Wireless Fax, Laser",755.0
"HP Fax and Copier, Color",349.0
"Sauder Stackable Bookrack, Pine",597.0
"Belkin Keyboard, USB",378.0
"Cisco Audio Dock, VoIP",911.0
"HP Copy Machine, High-Speed",487.0
"KitchenAid Blender, White",332.0
"Panasonic Printer, Durable",800.0
"Eldon Clock, Black",458.0
"Bevis Computer Table, Fully Assembled",692.0
"Samsung Office Telephone, Cordless",340.0
"Brother Fax and Copier, Laser",509.0
"Safco Floating Shelf Set, Mobile",399.0
"Sauder Stackable Bookrack, Traditional",488.0
"Belkin Memory Card, Bluetooth",306.0
"Konica Receipt Printer, Wireless",367.0
"Safco Stackable Bookrack, Mobile",402.0
"Nokia Audio Dock, VoIP",334.0
Space Solutions HD Industrial Steel Shelving.,345.0
"Brother Fax Machine, High-Speed",421.0
Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,320.0
"Hon Swivel Stool, Black",967.0
"Brother Fax Machine, Color",852.0
"Hewlett Wireless Fax, Laser",506.0
Adjustable Depth Letter/Legal Cart,581.0
"Samsung Audio Dock, Cordless",339.0
"Hoover Toaster, White",327.0
"Sauder Floating Shelf Set, Mobile",315.0
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,308.0
"Lesro Computer Table, Adjustable Height",909.0
"Konica Printer, Wireless",536.0
"Hewlett Fax Machine, Color",384.0
"Breville Refrigerator, Black",415.0
"Dania Floating Shelf Set, Mobile",344.0
"Elite Trimmer, Easy Grip",404.0
"SanDisk Keyboard, Bluetooth",367.0
"Dania Stackable Bookrack, Traditional",303.0
"SAFCO Rocking Chair, Set of Two",640.0
"Motorola Smart Phone, Full Size",773.0
"Bevis Oval Conference Table, Walnut",652.0
"Logitech Router, Bluetooth",594.0
"Canon Fax and Copier, Laser",637.0
"Sharp Personal Copier, Digital",538.0
"Nokia Audio Dock, VoIP",556.0
"Tenex File Cart, Single Width",447.0
"Novimex Swivel Stool, Red",658.0
"Hewlett Personal Copier, High-Speed",379.0
"KitchenAid Stove, Red",570.0
"Harbour Creations Steel Folding Chair, Black",573.0
"O'Sullivan Elevations Bookcase, Cherry Finish",314.0
"HP Copy Machine, Color",450.0
"Dania Stackable Bookrack, Pine",738.0
"SAFCO Swivel Stool, Red",504.0
"Harbour Creations Swivel Stool, Red",324.0
"Safco 3-Shelf Cabinet, Traditional",304.0
"Sauder 3-Shelf Cabinet, Pine",560.0
"HP Fax Machine, Color",542.0
"HP Wireless Fax, High-Speed",645.0
"Bush 3-Shelf Cabinet, Traditional",516.0
"Chromcraft Round Table, Adjustable Height",610.0
WD My Passport Ultra 2TB Portable External Hard Drive,595.0
"Sharp Ink, Color",340.0
"Breville Microwave, Red",724.0
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.0
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,792.0
"Canon Fax Machine, Color",384.0
SanDisk Cruzer 64 GB USB Flash Drive,436.0
"Konica Receipt Printer, White",603.0
Clarity 53712,370.0
"Elite Shears, Easy Grip",340.0
"Sharp Fax and Copier, Color",340.0
"Cisco Speaker Phone, VoIP",416.0
Avanti 4.4 Cu. Ft. Refrigerator,905.0
"Trav-L-File Heavy-Duty Shuttle II, Black",349.0
"Binney & Smith Canvas, Water Color",382.0
"Hon Swivel Stool, Red",818.0
"Belkin Memory Card, Bluetooth",413.0
"Ikea Library with Doors, Pine",584.0
"Hewlett Fax Machine, Color",384.0
"Novimex Chairmat, Red",355.0
"Cameo Interoffice Envelope, Security-Tint",349.0
"Harbour Creations Executive Leather Armchair, Red",476.0
"Sauder Classic Bookcase, Pine",875.0
"Okidata Inkjet, Durable",313.0
"Rogers File Cart, Single Width",379.0
"Acco Binding Machine, Clear",303.0
"Lesro Wood Table, Rectangular",651.0
"Apple Speaker Phone, Full Size",399.0
"Apple Smart Phone, Full Size",425.0
"SanDisk Keyboard, Bluetooth",326.0
"Harbour Creations Rocking Chair, Red",322.0
Bush Advantage Collection Round Conference Table,510.0
"Apple Audio Dock, with Caller ID",668.0
"Hewlett Fax Machine, High-Speed",635.0
"Smead File Cart, Blue",408.0
"Novimex Steel Folding Chair, Set of Two",555.0
"Samsung Audio Dock, Full Size",336.0
"Enermax Router, Programmable",346.0
"Safco Floating Shelf Set, Metal",530.0
"Fellowes Trays, Industrial",347.0
"HP Ink, Digital",898.0
"Sharp Copy Machine, High-Speed",892.0
"Belkin Router, Erganomic",513.0
"Samsung Office Telephone, Cordless",476.0
"Apple Speaker Phone, with Caller ID",555.0
"Harbour Creations Executive Leather Armchair, Black",474.0
Green Bar Computer Printout Paper,308.0
"Advantus Frame, Durable",649.0
"Motorola Headset, Cordless",545.0
"Bevis Coffee Table, Adjustable Height",320.0
Executive Impressions Supervisor Wall Clock,547.0
"Novimex Rocking Chair, Black",516.0
"Eldon Lockers, Industrial",595.0
Swingline SM12-08 MicroCut Jam Free Shredder,600.0
"Sauder 3-Shelf Cabinet, Traditional",467.0
"Ames Interoffice Envelope, with clear poly window",389.0
"Panasonic Phone, Durable",510.0
"Motorola Headset, Full Size",594.0
"Ikea Classic Bookcase, Pine",768.0
"Ikea Corner Shelving, Metal",490.0
"Motorola Smart Phone, Full Size",386.0
"Belkin Memory Card, Programmable",465.0
"Smead Shelving, Blue",396.0
"Tenex File Cart, Blue",884.0
"Rogers File Cart, Blue",563.0
"Sharp Wireless Fax, Laser",641.0
"Office Star Executive Leather Armchair, Adjustable",846.0
Rush Hierlooms Collection Rich Wood Bookcases,328.0
"Nokia Headset, with Caller ID",329.0
Digium D40 VoIP phone,310.0
"Harbour Creations Rocking Chair, Set of Two",436.0
"Tenex Frame, Black",440.0
"Chromcraft Conference Table, Rectangular",928.0
"Rogers Trays, Wire Frame",648.0
"Office Star Swivel Stool, Red",417.0
"Nokia Audio Dock, Full Size",504.0
"Enermax Keyboard, USB",335.0
"Brother Wireless Fax, Digital",504.0
"Konica Inkjet, Durable",624.0
"Motorola Speaker Phone, with Caller ID",346.0
"Smead Lockers, Industrial",358.0
Deluxe Rollaway Locking File with Drawer,665.0
SAFCO Boltless Steel Shelving,909.0
Global Commerce Series High-Back Swivel/Tilt Chairs,684.0
"Brother Fax Machine, Laser",637.0
"Canon Copy Machine, High-Speed",866.0
Global Comet Stacking Armless Chair,478.0
"Dania Library with Doors, Mobile",584.0
"Safco Library with Doors, Pine",417.0
"Harbour Creations Executive Leather Armchair, Red",381.0
"Panasonic Inkjet, Wireless",796.0
"Enermax Router, Erganomic",410.0
Mitel MiVoice 5330e IP Phone,330.0
"Motorola Audio Dock, Full Size",699.0
"Hewlett Fax Machine, Laser",960.0
"Bush Stackable Bookrack, Mobile",618.0
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.0
"Sauder Library with Doors, Metal",697.0
"Hon Steel Folding Chair, Red",326.0
"Hewlett Personal Copier, High-Speed",427.0
Fellowes Recycled Storage Drawers,333.0
"Konica Inkjet, Durable",702.0
"Smead Trays, Single Width",349.0
"Panasonic Inkjet, Wireless",936.0
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",638.0
"Bush Floating Shelf Set, Mobile",646.0
Jabra SPEAK 410 Multidevice Speakerphone,824.0
Wilson SignalBoost 841262 DB PRO Amplifier Kit,864.0
"Rogers Lockers, Single Width",988.0
"Ikea Classic Bookcase, Pine",826.0
"Epson Card Printer, Wireless",423.0
"Motorola Office Telephone, Full Size",351.0
"Bush Floating Shelf Set, Traditional",319.0
"Eldon File Cart, Single Width",462.0
"Office Star Chairmat, Black",507.0
"Brother Fax Machine, Color",640.0
"Lesro Round Table, Adjustable Height",727.0
Hon 2111 Invitation Series Straight Table,517.0
"Sauder Floating Shelf Set, Mobile",710.0
"HP Fax and Copier, Color",445.0
"Sauder Classic Bookcase, Mobile",877.0
"Brother Wireless Fax, Laser",568.0
"Safco Corner Shelving, Metal",402.0
"Fellowes Lockers, Industrial",416.0
"Sharp Ink, Laser",662.0
"Bush Classic Bookcase, Metal",330.0
"Brother Copy Machine, Color",526.0
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",357.0
"Tenex Frame, Duo Pack",643.0
"Hon Swivel Stool, Black",430.0
"Hamilton Beach Stove, White",973.0
"O'Sullivan Elevations Bookcase, Cherry Finish",557.0
"Ikea Floating Shelf Set, Metal",566.0
"Cuisinart Microwave, White",738.0
"Enermax Memory Card, Erganomic",337.0
"Safco 3-Shelf Cabinet, Metal",561.0
"Breville Blender, White",303.0
"Okidata Printer, White",886.0
"Harbour Creations Rocking Chair, Black",528.0
"KitchenAid Microwave, White",833.0
"SAFCO Executive Leather Armchair, Adjustable",619.0
"Canon Copy Machine, High-Speed",866.0
"Motorola Speaker Phone, VoIP",701.0
"Hamilton Beach Stove, Black",722.0
"Motorola Signal Booster, VoIP",773.0
"Rubbermaid Photo Frame, Durable",341.0
